char	slot	match	score
遒	0	遵	0.9728
霁	0	景	0.9525
騭	6	鷲	0.9698
卟	0	叶	0.9553
卽	1	印	0.9606
姗	8	婦	0.9658
嬤	2	碱	0.9636
弖	0	弓	0.9675
拏	0	努	0.9598
槊	3	架	0.9709
濰	0	維	0.9749
瘩	2	溶	0.9710
薏	0	意	0.9773
蛞	1	括	0.9753
襦	0	辯	0.9649
詈	2	置	0.9622
迸	1	送	0.9770
馒	3	慢	0.9735
鱿	3	庵	0.9567
鸰	2	领	0.9607
鹋	7	鴨	0.9564
麸	2	辣	0.9627
鼷	1	曖	0.9719
齮	4	騎	0.9707
啥	2	哈	0.9834
嘈	4	禮	0.9655
埸	3	場	0.9829
戕	1	找	0.9715
枹	1	抱	0.9715
瓌	0	壞	0.9730
窍	4	璋	0.9635
窣	2	翠	0.9811
箧	2	堡	0.9635
篾	1	第	0.9713
糍	0	磁	0.9763
莠	1	葵	0.9647
蚪	5	蛇	0.9655
蠲	2	鋼	0.9656
諄	0	詳	0.9720
趺	2	跌	0.9882
鉕	1	銅	0.9777
鍰	0	緩	0.9673
鏊	3	擎	0.9653
鑠	4	樂	0.9708
镳	3	灘	0.9649
闋	2	閣	0.9639
阂	2	刻	0.9608
雩	0	雲	0.9568
饨	1	纯	0.9748
魑	2	魁	0.9614
鸸	4	幌	0.9582
劄	0	裕	0.9730
劊	1	創	0.9594
唹	0	鄉	0.9644
啬	2	墙	0.9497
斝	2	躍	0.9570
杮	2	柿	0.9944
棂	1	楊	0.9744
珺	2	挿	0.9693
畈	1	版	0.9757
癥	2	厳	0.9703
纘	3	鑽	0.9750
纫	0	纷	0.9542
腧	1	喻	0.9679
蓆	0	席	0.9792
薺	2	齊	0.9843
褄	2	棲	0.9848
褔	0	福	0.9935
谧	3	褐	0.9559
踰	4	瑜	0.9853
轸	2	珍	0.9705
迨	0	造	0.9670
邲	0	邻	0.9628
鄆	1	郵	0.9704
銬	7	銃	0.9741
霭	0	霸	0.9655
馄	4	湿	0.9685
騸	3	調	0.9554
伋	0	仮	0.9810
廪	1	慮	0.9468
挞	2	裝	0.9664
欤	1	饮	0.9729
殓	0	絵	0.9620
濵	1	演	0.9699
炤	0	诏	0.9738
犂	3	翠	0.9716
疙	0	死	0.9620
綉	1	緩	0.9734
绾	1	缩	0.9726
肮	1	航	0.9740
臈	7	膜	0.9788
艀	3	廠	0.9709
苣	0	昔	0.9650
釕	7	舒	0.9681
鎝	3	鉛	0.9691
钪	4	锁	0.9690
铪	0	给	0.9774
駸	4	暖	0.9663
魨	5	艦	0.9644
鴯	6	鳴	0.9620
儆	1	徹	0.9720
峤	0	峽	0.9616
崢	0	畔	0.9602
嶸	2	喚	0.9611
悳	0	息	0.9617
捱	4	握	0.9727
搵	0	擺	0.9632
浯	2	混	0.9717
涔	2	紫	0.9624
涠	1	润	0.9711
烩	0	绘	0.9741
瞋	3	噴	0.9770
砈	0	卵	0.9674
笘	1	笛	0.9549
籁	2	籍	0.9707
絅	1	阿	0.9609
纒	1	纏	0.9786
衊	2	峨	0.9564
賡	1	費	0.9569
跖	3	賭	0.9630
钬	2	钦	0.9775
镨	5	错	0.9750
鯵	3	縫	0.9665
鶓	8	鴨	0.9730
鸲	6	編	0.9605
鹡	3	额	0.9673
侥	4	绕	0.9692
刽	1	剣	0.9603
愎	0	復	0.9696
掰	0	艇	0.9628
灤	1	灣	0.9666
玆	0	兹	0.9770
睺	2	喉	0.9800
緱	0	緣	0.9736
绯	1	纬	0.9510
缜	2	績	0.9795
臙	6	艦	0.9631
茭	1	装	0.9631
蟥	7	撞	0.9676
袢	3	祥	0.9823
邬	3	部	0.9653
郜	4	部	0.9687
鄚	1	鄭	0.9761
鏤	4	鋳	0.9699
闳	7	婉	0.9503
騁	1	駛	0.9667
鶲	0	翡	0.9604
勷	1	勳	0.9666
噱	4	場	0.9601
埂	0	更	0.9574
廄	4	廠	0.9719
徬	3	傍	0.9788
憙	0	嘉	0.9711
懵	3	情	0.9721
昪	0	昇	0.9764
矇	5	場	0.9588
碴	2	碟	0.9651
祏	6	禄	0.9751
蒡	0	旁	0.9690
虺	1	旭	0.9654
裒	0	哀	0.9835
褸	0	樓	0.9813
諴	2	誠	0.9805
遨	0	邀	0.9902
酞	0	勅	0.9673
鉸	12	鉄	0.9751
鐠	4	錯	0.9795
闱	3	閉	0.9666
靫	3	較	0.9610
颞	3	频	0.9684
鴒	10	鎮	0.9686
黼	1	離	0.9665
咚	0	终	0.9516
囎	5	贈	0.9735
崤	5	酢	0.9612
椪	1	梓	0.9760
槭	4	椒	0.9754
滹	3	渤	0.9696
煅	2	般	0.9766
猁	2	猴	0.9736
珎	2	你	0.9706
礴	4	礦	0.9715
祧	0	桃	0.9833
絜	5	繫	0.9746
纾	1	绿	0.9688
苌	1	东	0.9701
蔼	2	诗	0.9742
蕻	5	璋	0.9678
轤	1	鞭	0.9472
釓	1	釧	0.9588
銈	4	錐	0.9705
銠	8	銃	0.9738
闫	0	訓	0.9366
駟	7	騙	0.9668
鳅	6	礙	0.9552
鳾	7	鳴	0.9679
鿬	1	囗	0.9176
佉	1	法	0.9779
僰	1	楚	0.9647
圯	2	把	0.9663
廙	0	廣	0.9762
怙	3	枯	0.9691
悛	2	峻	0.9733
柢	4	祇	0.9771
猞	4	涂	0.9704
畀	1	畏	0.9679
畬	0	舎	0.9727
絛	2	修	0.9681
絣	1	餅	0.9662
輅	0	軽	0.9748
鄣	2	郭	0.9814
鐒	6	錫	0.9695
鑛	5	礦	0.9701
铛	6	销	0.9687
陘	0	關	0.9538
霈	3	評	0.9676
鬪	6	闘	0.9756
鰾	2	鯨	0.9587
鱘	8	縛	0.9701
龑	1	襲	0.9657
咙	2	既	0.9687
喾	4	菩	0.9718
嘹	5	脑	0.9671
姣	5	较	0.9738
庥	0	床	0.9708
忞	4	统	0.9620
擀	6	犠	0.9627
沚	2	汕	0.9645
熲	4	頗	0.9774
牀	1	林	0.9709
犸	3	狼	0.9699
璈	3	嫩	0.9745
筺	0	簡	0.9576
蜊	1	喇	0.9692
諛	1	艘	0.9648
豳	0	閥	0.9474
躏	8	騙	0.9637
鈐	4	鈴	0.9877
鬬	7	闘	0.9628
鯡	2	勳	0.9594
鶺	2	額	0.9672
佻	0	姚	0.9723
儔	4	偉	0.9524
卐	0	吊	0.9491
姝	1	妹	0.9896
瀅	2	灣	0.9668
祔	3	桁	0.9745
筅	2	発	0.9652
荠	0	茅	0.9754
谘	3	溶	0.9656
軔	2	勒	0.9735
銕	5	鋳	0.9723
锵	0	將	0.9690
韫	3	踊	0.9645
俪	2	銅	0.9530
凫	2	究	0.9511
叁	1	拳	0.9562
噗	6	撲	0.9652
愆	2	绿	0.9632
戢	0	敢	0.9716
槤	3	糖	0.9744
樨	7	榎	0.9738
檮	4	擔	0.9615
歟	1	欺	0.9678
浞	8	淀	0.9762
簑	1	续	0.9601
缄	1	减	0.9725
蓥	0	蔡	0.9599
薌	2	郷	0.9746
衽	0	科	0.9723
訕	1	峙	0.9654
鋹	9	銀	0.9804
鎰	4	鉛	0.9682
镠	2	锡	0.9596
鞬	5	键	0.9526
鰤	0	緬	0.9523
鲢	2	链	0.9630
鸪	1	嵌	0.9554
麁	2	魚	0.9629
仫	0	仏	0.9781
仵	0	件	0.9870
哚	2	煤	0.9607
埙	0	损	0.9848
忡	0	仲	0.9697
椥	2	根	0.9742
楝	2	棟	0.9777
滏	2	澄	0.9674
犄	2	埼	0.9832
畋	0	故	0.9779
葎	0	律	0.9696
蜩	5	调	0.9651
螫	4	擎	0.9700
襴	4	欄	0.9846
跷	1	晓	0.9709
铳	9	銃	0.9700
闞	1	閥	0.9772
阋	2	阅	0.9840
鞴	8	購	0.9639
鯽	7	麺	0.9564
鲵	0	脱	0.9564
鹄	5	鹤	0.9646
鹧	4	赠	0.9560
侘	0	待	0.9645
僞	0	爲	0.9651
劒	1	劍	0.9630
劢	1	励	0.9643
嚷	4	壤	0.9605
垌	3	响	0.9608
垭	1	亚	0.9592
垵	0	按	0.9814
塬	1	原	0.9709
塲	1	揚	0.9716
壆	1	墨	0.9619
嵴	0	卻	0.9609
扪	1	扣	0.9731
捫	0	押	0.9770
殛	5	廠	0.9653
狓	0	彼	0.9765
笮	0	誉	0.9654
绷	1	棚	0.9530
芃	0	丸	0.9571
鄖	3	郭	0.9687
醢	4	酷	0.9693
閇	4	閉	0.9831
韪	3	趙	0.9760
飚	2	隧	0.9544
鳰	3	煌	0.9658
鴬	7	鷲	0.9756
鶇	1	賴	0.9754
倌	0	宿	0.9795
倜	6	调	0.9662
吲	1	配	0.9578
嗨	2	擬	0.9613
忖	0	村	0.9698
扦	0	托	0.9801
煚	1	灵	0.9488
瘸	3	翔	0.9673
緖	1	緒	0.9878
纔	4	縫	0.9660
罽	0	隔	0.9486
羋	2	芋	0.9639
翫	1	視	0.9576
蔀	0	陪	0.9584
衲	2	柄	0.9780
覡	4	鴉	0.9616
逯	4	遊	0.9715
郕	3	郷	0.9664
鉨	2	錄	0.9756
铌	5	锁	0.9680
镯	0	觸	0.9741
顳	2	頓	0.9673
鲇	0	塩	0.9670
鳧	0	竟	0.9571
鵪	2	鶴	0.9732
鹌	6	鹤	0.9719
㹢	1	伽	0.9724
㺢	1	霍	0.9569
匏	1	飽	0.9655
堈	2	堀	0.9659
峄	1	峰	0.9769
崮	0	固	0.9488
恚	3	囊	0.9606
恸	1	动	0.9694
暲	4	晴	0.9733
桷	4	梯	0.9742
泺	0	乐	0.9735
潽	2	潜	0.9797
狻	1	遂	0.9595
獷	2	獨	0.9672
眭	1	睦	0.9615
禳	0	懷	0.9694
窠	0	菓	0.9766
縯	1	緯	0.9797
罈	4	静	0.9623
翥	0	慕	0.9585
聟	0	智	0.9773
臬	4	桌	0.9845
芈	1	革	0.9657
苡	1	域	0.9646
薜	0	薛	0.9821
蚜	2	域	0.9746
蝟	3	聘	0.9769
蟌	0	聰	0.9644
誄	6	謀	0.9746
諂	1	詔	0.9685
躓	0	頸	0.9696
鄩	5	鄂	0.9757
閦	0	閃	0.9641
霎	2	毫	0.9447
骜	2	脅	0.9713
儸	1	鑼	0.9670
吱	0	岐	0.9770
咧	0	帆	0.9644
唢	3	喷	0.9665
啰	0	罗	0.9524
囀	9	購	0.9698
嬷	8	婉	0.9700
巂	0	舊	0.9688
幪	3	帳	0.9593
抟	0	扑	0.9680
攷	1	牧	0.9730
旼	0	敗	0.9691
橐	4	囊	0.9626
湉	2	话	0.9723
煖	0	媛	0.9804
癟	3	濃	0.9586
睑	3	验	0.9443
笳	1	筋	0.9789
纍	1	頸	0.9642
胫	0	股	0.9702
蝰	1	蜂	0.9647
觚	3	弧	0.9645
誾	7	闇	0.9772
谙	3	谱	0.9880
酃	6	鄂	0.9469
錀	3	输	0.9745
鍙	0	釜	0.9601
钽	1	矩	0.9685
骋	1	弾	0.9680
鶘	3	鵬	0.9695
鹩	7	鹤	0.9657
丏	0	民	0.9464
伷	0	伸	0.9790
侔	1	件	0.9703
唬	2	虚	0.9578
啻	1	菅	0.9682
埈	0	唆	0.9734
尪	0	拖	0.9447
梼	3	椿	0.9774
棨	5	染	0.9690
珽	1	挺	0.9871
璆	1	膠	0.9510
瓔	5	壤	0.9671
甍	0	愚	0.9568
砰	3	碍	0.9654
磧	3	慎	0.9701
箆	2	锋	0.9623
箬	4	惹	0.9650
繻	5	締	0.9715
纈	4	綿	0.9740
纨	1	幼	0.9717
苄	2	苻	0.9674
葳	1	蔵	0.9728
蕁	1	尋	0.9568
賾	1	蹟	0.9739
蹕	10	購	0.9727
鎣	3	發	0.9528
铊	1	货	0.9639
饯	2	钱	0.9806
馕	3	繞	0.9605
鰕	2	颗	0.9697
鹨	4	發	0.9426
偁	2	稱	0.9673
嵘	0	疎	0.9705
洺	0	名	0.9651
涑	0	凍	0.9857
熜	7	燈	0.9708
狁	0	犹	0.9707
狷	3	猜	0.9687
璥	1	撤	0.9748
痈	1	痛	0.9806
秈	0	种	0.9791
笆	2	色	0.9651
肜	1	形	0.9531
舢	1	刷	0.9644
苋	0	宽	0.9666
莚	2	逮	0.9745
蘖	2	藻	0.9705
虯	0	叫	0.9608
蚺	5	坤	0.9719
螅	0	聴	0.9632
襠	2	檔	0.9797
贗	0	鷹	0.9557
赟	6	赞	0.9690
酛	2	配	0.9607
鉚	2	釧	0.9712
闈	8	闇	0.9806
魘	0	慶	0.9611
鲶	3	驗	0.9658
鹱	1	護	0.9714
亰	0	京	0.9806
啪	0	掃	0.9689
壜	6	璋	0.9660
屄	0	质	0.9672
屌	3	層	0.9799
徼	3	激	0.9808
悫	1	绩	0.9552
惻	1	側	0.9781
挈	4	撃	0.9756
摑	0	櫃	0.9602
杈	1	权	0.9835
毖	3	紫	0.9627
禔	4	褐	0.9739
竝	5	弦	0.9622
罅	7	編	0.9673
肓	0	盲	0.9853
胛	2	肝	0.9743
莜	3	裝	0.9650
蒟	0	蔣	0.9642
鋱	10	銃	0.9649
鑢	4	驗	0.9595
铟	1	钢	0.9761
阚	1	隈	0.9629
鬮	8	闘	0.9559
魴	0	鮑	0.9537
鴆	2	鳩	0.9837
鹎	8	鹤	0.9783
嗡	2	綱	0.9599
嫘	1	婿	0.9739
弇	1	倉	0.9693
掄	2	捨	0.9706
桫	0	秒	0.9676
洌	1	列	0.9717
洎	2	泊	0.9778
玹	0	坛	0.9774
盅	0	串	0.9546
礐	3	學	0.9715
秸	1	稍	0.9759
篪	2	篤	0.9603
綎	5	絞	0.9680
莼	2	纯	0.9661
蒻	1	翡	0.9564
蕷	9	婦	0.9713
郏	3	郑	0.9881
钇	1	乾	0.9587
铱	2	依	0.9760
鹂	0	剛	0.9585
俀	1	俘	0.9711
卹	0	仰	0.9617
哒	4	拘	0.9636
婠	5	姫	0.9772
婧	10	婦	0.9805
嫄	1	傾	0.9677
曩	5	囊	0.9639
樘	3	檔	0.9827
犼	3	猴	0.9588
璵	7	璋	0.9745
绽	2	綻	0.9757
羸	2	贏	0.9738
萦	1	索	0.9742
蚴	1	拠	0.9560
訾	0	警	0.9614
讎	5	舗	0.9542
鐲	2	鑼	0.9703
鑊	11	鎮	0.9712
钆	2	乾	0.9538
钹	4	铁	0.9702
閖	5	閉	0.9780
饹	3	络	0.9790
叨	1	肌	0.9628
噢	0	奥	0.9696
堞	2	蝶	0.9740
夛	1	家	0.9521
奝	4	庵	0.9488
巯	2	琉	0.9747
幷	0	并	0.9813
悰	1	惊	0.9803
攙	5	擔	0.9682
暝	3	顕	0.9687
泫	2	法	0.9766
洭	2	润	0.9677
渑	5	滑	0.9720
漈	0	祭	0.9765
澠	0	潮	0.9649
烺	0	娘	0.9822
犷	0	扩	0.9554
疥	4	架	0.9656
瞌	2	暗	0.9519
砜	4	观	0.9679
砫	2	街	0.9638
磘	7	礙	0.9618
臃	2	騰	0.9650
芪	0	护	0.9576
莇	1	坊	0.9618
赍	1	贵	0.9689
髖	3	曉	0.9635
鲣	2	榴	0.9566
鸛	3	鶴	0.9755
鹪	9	鹤	0.9652
侪	1	济	0.9749
俬	0	私	0.9634
兕	0	兄	0.9668
哎	1	跋	0.9615
噜	1	嗜	0.9702
坭	3	既	0.9748
嫚	4	慢	0.9755
屐	0	辱	0.9699
廞	2	欽	0.9627
摭	0	撫	0.9646
梠	3	棉	0.9793
泱	0	決	0.9832
澇	0	凝	0.9589
烜	3	恒	0.9719
犰	1	犹	0.9734
狍	2	狗	0.9783
狳	5	涂	0.9806
珐	2	特	0.9698
畤	1	時	0.9822
瞠	1	瞳	0.9724
砟	1	雄	0.9669
硃	2	秩	0.9794
縋	3	綻	0.9710
纛	1	壽	0.9614
舯	2	袖	0.9653
覩	2	期	0.9710
譎	4	證	0.9573
讴	0	枢	0.9807
遘	0	邁	0.9839
邋	5	發	0.9539
駡	2	駕	0.9711
騅	9	騙	0.9655
鴴	0	億	0.9718
鸂	1	潔	0.9681
鹇	1	附	0.9518
亹	3	擅	0.9510
仂	1	仇	0.9879
劵	0	券	0.9864
呃	1	厄	0.9671
噏	2	喻	0.9639
嬀	1	媛	0.9721
孁	1	逼	0.9475
弴	2	窮	0.9679
懣	1	滿	0.9642
揹	4	措	0.9678
桎	2	梓	0.9793
橚	3	權	0.9716
浍	6	涂	0.9838
湎	1	循	0.9702
瀍	2	纏	0.9606
玢	2	扮	0.9766
瑱	0	墳	0.9847
璝	2	蹟	0.9818
甙	2	试	0.9577
疳	3	畑	0.9701
痿	3	湊	0.9700
笪	4	管	0.9609
籼	1	刺	0.9701
糬	1	釋	0.9803
紉	0	夠	0.9602
缵	7	赞	0.9611
莧	0	寛	0.9800
蓍	2	嘗	0.9679
蓖	4	葛	0.9685
蓴	0	專	0.9777
遢	0	遮	0.9518
鉋	2	飽	0.9755
鉿	5	鉛	0.9773
鋌	13	鉄	0.9690
鍅	3	錄	0.9648
鐔	4	鐘	0.9684
閬	1	園	0.9616
頎	0	碩	0.9806
颧	0	勸	0.9725
骘	4	學	0.9612
鶒	3	暢	0.9664
噍	5	礁	0.9642
婶	11	婦	0.9761
嬲	2	駿	0.9515
嵗	1	歲	0.9817
廌	0	薦	0.9773
攢	4	贊	0.9740
昃	1	戻	0.9640
暌	3	跨	0.9648
殂	2	殖	0.9668
濶	3	潤	0.9857
牖	0	腫	0.9734
瑒	6	場	0.9875
疃	2	瞳	0.9839
癘	4	輝	0.9683
禩	6	禅	0.9750
稃	0	稲	0.9747
緡	0	紐	0.9685
膂	3	旗	0.9711
艫	9	駒	0.9588
菝	2	挟	0.9712
谩	4	漫	0.9780
賚	1	香	0.9602
迳	2	道	0.9620
鈧	11	銃	0.9759
馘	0	載	0.9719
鯢	2	鋭	0.9578
鱔	3	鯨	0.9695
鴝	8	編	0.9663
㓛	1	切	0.9600
唃	1	确	0.9635
壙	3	擴	0.9911
姞	1	姑	0.9901
弌	0	式	0.9699
戩	1	威	0.9619
捎	3	捐	0.9785
摠	3	換	0.9690
旄	0	族	0.9647
淯	4	淳	0.9715
牁	1	柯	0.9660
瘰	4	澳	0.9676
皴	0	被	0.9589
竽	6	等	0.9746
籏	4	旗	0.9783
縹	2	緯	0.9680
缇	4	綻	0.9727
缫	6	發	0.9673
羕	5	豪	0.9655
茆	0	范	0.9627
蠵	1	攜	0.9720
邝	0	凡	0.9538
鐽	2	鍵	0.9837
铐	3	转	0.9697
颺	3	题	0.9574
飨	1	飲	0.9682
骝	1	韶	0.9620
鰈	3	鎌	0.9651
凖	0	準	0.9830
呷	0	岬	0.9764
咇	0	泌	0.9646
哔	3	域	0.9661
嗉	0	螺	0.9656
媼	1	溫	0.9659
嫗	6	嫡	0.9746
尙	1	尚	0.9659
嶙	3	峻	0.9521
恻	2	侧	0.9844
慳	1	堅	0.9668
捒	0	抹	0.9806
昞	4	栖	0.9698
暅	2	噸	0.9638
梏	0	样	0.9742
椏	4	棉	0.9767
毂	1	穀	0.9785
熺	4	煌	0.9786
痧	5	獎	0.9500
皞	4	跨	0.9682
砿	3	依	0.9687
穐	4	穫	0.9750
糴	1	耀	0.9655
繖	1	徴	0.9693
聵	3	頓	0.9682
茔	1	宝	0.9554
莨	0	良	0.9736
蛳	0	艸	0.9625
袷	1	恰	0.9777
郄	2	郊	0.9711
鄮	4	郭	0.9708
鋆	0	鉴	0.9631
铆	5	彻	0.9724
镝	3	街	0.9717
騮	2	翻	0.9691
騶	3	駿	0.9450
驺	1	絹	0.9682
鬓	3	髪	0.9541
鹕	9	鴨	0.9702
鼯	1	誤	0.9599
俥	0	傅	0.9779
倨	2	循	0.9725
劓	0	副	0.9519
厰	6	廠	0.9889
叵	0	回	0.9823
哂	1	襾	0.9708
嗒	0	塔	0.9803
嗰	3	幅	0.9544
囝	2	団	0.9799
埇	2	埔	0.9840
堦	3	悼	0.9632
屉	0	屈	0.9716
庯	0	庸	0.9809
廑	1	崖	0.9591
廛	3	廳	0.9614
悽	3	棲	0.9661
愃	4	情	0.9759
懃	4	暢	0.9657
扆	0	辰	0.9676
掇	1	栽	0.9716
揸	1	塔	0.9690
槁	0	稿	0.9869
殒	0	殷	0.9659
氂	5	擎	0.9617
浠	3	希	0.9743
溘	0	流	0.9553
瘻	2	遺	0.9533
盩	1	整	0.9675
禡	8	榎	0.9685
绦	4	络	0.9732
茛	1	良	0.9711
荸	0	学	0.9659
薀	2	溫	0.9681
虓	3	鳩	0.9590
蚱	6	蛇	0.9679
蜇	1	蛮	0.9717
蟎	0	础	0.9606
諝	2	韶	0.9747
诤	0	浄	0.9796
跸	1	踪	0.9635
軚	2	駄	0.9690
鄕	4	郷	0.9805
鉏	0	組	0.9670
鎦	17	錦	0.9759
铧	2	碰	0.9674
锇	0	俄	0.9798
餸	1	餓	0.9710
鱟	2	冀	0.9573
鲀	1	闽	0.9636
鲽	3	碟	0.9741
鶥	0	腸	0.9631
齶	0	輕	0.9530
倮	1	保	0.9768
劼	6	勃	0.9748
厔	1	屋	0.9741
嗯	1	恩	0.9687
噫	8	鳴	0.9645
圹	1	扩	0.9678
娉	0	媽	0.9790
婬	3	婚	0.9731
嵛	1	崙	0.9664
忉	1	机	0.9670
怆	1	枪	0.9695
椤	2	楊	0.9666
殄	0	趁	0.9415
燴	3	艙	0.9618
畧	2	客	0.9758
箚	5	络	0.9623
翀	4	帳	0.9657
耄	2	掌	0.9622
葜	1	夢	0.9577
蛺	1	峽	0.9649
蝽	1	堆	0.9681
螟	4	噴	0.9713
蠑	3	蝶	0.9653
阏	0	劇	0.9579
頵	4	顆	0.9788
駰	5	欄	0.9582
驀	1	墓	0.9639
鳜	1	歐	0.9605
鶩	7	驚	0.9694
鼴	4	調	0.9543
䥑	1	錢	0.9550
侭	0	很	0.9580
倧	3	侍	0.9724
叼	0	忆	0.9512
呔	2	咲	0.9621
哖	4	唯	0.9702
嗦	0	隙	0.9644
堠	3	喉	0.9724
媯	0	偽	0.9645
嬖	1	達	0.9563
屜	5	輝	0.9657
嶧	3	堀	0.9614
悵	3	恨	0.9752
戇	3	冀	0.9590
扃	1	局	0.9680
摈	5	挥	0.9745
晄	2	晚	0.9695
晙	1	唆	0.9805
梛	1	娜	0.9761
榦	3	叙	0.9683
汫	1	沖	0.9731
炷	1	娃	0.9660
烔	4	洞	0.9756
獪	5	鈴	0.9612
琯	4	増	0.9748
瑢	2	塔	0.9717
璹	0	蕾	0.9524
箙	2	筋	0.9661
芩	0	芥	0.9630
菑	2	替	0.9668
萁	0	真	0.9710
蒗	1	浪	0.9788
螽	0	渔	0.9580
谲	1	橘	0.9655
踹	2	瑞	0.9825
錣	1	綴	0.9773
霙	2	誤	0.9532
頠	1	碩	0.9668
饂	1	緬	0.9621
鱇	4	鎌	0.9678
俦	1	佐	0.9691
劏	1	副	0.9784
厖	0	颜	0.9523
嗄	1	厦	0.9590
嗑	3	崎	0.9392
嘓	2	國	0.9541
垅	3	城	0.9753
媵	3	勝	0.9815
寤	5	静	0.9671
屭	1	膚	0.9550
峥	2	峙	0.9605
彔	0	录	0.9690
恁	1	怎	0.9733
憍	2	僑	0.9766
搆	2	揮	0.9823
斓	3	祠	0.9663
旸	1	现	0.9631
晳	1	哲	0.9710
梔	1	殉	0.9705
殽	2	教	0.9728
浤	2	滨	0.9719
睚	10	騙	0.9632
硖	3	煤	0.9812
笊	2	笑	0.9573
箐	1	着	0.9760
簣	1	賃	0.9763
粢	6	染	0.9732
縠	1	殼	0.9749
缤	3	滨	0.9737
翬	3	輩	0.9572
舨	2	版	0.9806
茌	0	荘	0.9748
菻	2	林	0.9682
藿	2	霍	0.9704
蛔	4	响	0.9696
蜞	6	琪	0.9706
蠊	3	嫌	0.9657
覈	1	愚	0.9595
誊	1	誉	0.9689
谄	4	谱	0.9690
逄	1	逢	0.9815
逶	2	透	0.9683
鏌	12	鎮	0.9759
镤	2	儀	0.9656
餒	2	媛	0.9657
髂	0	幣	0.9673
鰊	2	練	0.9690
鷥	8	鷲	0.9706
黐	3	額	0.9633
卮	0	危	0.9593
呰	0	皆	0.9787
喳	5	跨	0.9524
嗾	6	碳	0.9672
囧	1	阳	0.9603
峋	3	峙	0.9527
峩	1	群	0.9608
擶	0	揃	0.9720
敉	2	效	0.9766
旎	2	旋	0.9858
昫	0	詢	0.9682
曱	1	甲	0.9740
杌	2	机	0.9772
栲	4	椿	0.9804
歛	2	飲	0.9665
泞	5	淳	0.9703
淛	0	剤	0.9670
澥	4	灘	0.9645
煸	0	帰	0.9704
狨	2	猪	0.9759
甴	0	白	0.9683
癜	2	款	0.9594
皷	3	鼓	0.9613
竃	3	毫	0.9667
筇	2	筑	0.9665
紱	1	紋	0.9746
缰	5	縄	0.9593
臊	0	燥	0.9709
舸	5	铜	0.9631
螠	4	蝶	0.9600
裃	0	补	0.9703
覘	2	現	0.9695
譫	9	鳴	0.9525
讪	3	汕	0.9724
跎	7	蛇	0.9628
轫	7	勃	0.9638
邴	2	邪	0.9555
鄫	5	部	0.9723
銶	4	録	0.9786
靉	5	變	0.9583
鮟	3	鮮	0.9576
鱠	0	繪	0.9660
麐	1	唐	0.9618
凃	7	涂	0.9928
勔	1	哪	0.9620
呸	0	胚	0.9728
咔	0	峠	0.9582
嗱	1	搶	0.9565
噎	3	嵩	0.9629
圄	0	圖	0.9723
埣	3	坪	0.9720
嶢	4	曉	0.9581
帼	4	幅	0.9723
慇	3	感	0.9713
戉	0	成	0.9706
旉	1	專	0.9589
柷	0	祝	0.9781
桴	1	将	0.9751
楪	4	碟	0.9790
洧	0	淮	0.9694
灊	2	瀧	0.9729
癧	0	癖	0.9523
菉	0	茲	0.9625
薁	1	奧	0.9739
裆	1	档	0.9742
詝	3	詩	0.9678
誑	0	詐	0.9418
諚	2	護	0.9696
蹭	6	贈	0.9798
鍈	12	銃	0.9722
鍚	7	錫	0.9883
闩	0	门	0.9646
颏	1	颜	0.9767
髡	4	髪	0.9596
鲳	4	踊	0.9707
鳉	1	聯	0.9686
鳯	0	鳳	0.9913
鸬	1	凝	0.9495
倅	0	係	0.9689
刄	0	反	0.9541
吿	0	告	0.9842
咢	2	号	0.9559
唛	4	裝	0.9625
囹	0	图	0.9700
寯	4	辖	0.9631
嶮	2	劍	0.9673
巋	2	歸	0.9796
廋	2	戲	0.9595
徧	2	确	0.9736
忝	1	添	0.9666
惆	7	调	0.9780
愬	4	额	0.9603
旣	4	既	0.9652
枘	3	柄	0.9886
枰	2	杯	0.9805
槺	2	稚	0.9712
欉	4	檔	0.9734
殫	1	觸	0.9608
毳	5	撃	0.9359
瀲	0	微	0.9695
犴	0	狂	0.9833
硲	1	裕	0.9681
礡	9	縛	0.9644
禟	4	糖	0.9772
篓	3	笑	0.9579
缬	5	额	0.9714
胙	0	脂	0.9671
茍	1	荀	0.9723
蒹	0	兼	0.9834
谡	5	褐	0.9738
貮	3	武	0.9645
赝	2	應	0.9702
蹻	1	蹈	0.9735
遯	0	越	0.9631
醺	11	騙	0.9643
鈳	3	銅	0.9668
鋐	13	銃	0.9759
鑚	3	鎖	0.9728
钿	3	铺	0.9771
铥	3	钱	0.9695
镗	4	街	0.9765
镣	5	録	0.9722
騖	8	驚	0.9815
髋	5	騎	0.9595
魇	1	慶	0.9547
鯪	3	鍵	0.9648
鱧	7	艦	0.9603
鱶	5	鎌	0.9617
鹚	1	鬱	0.9482
麪	2	陵	0.9574
黷	7	贈	0.9664
㻋	2	昧	0.9681
偸	2	偷	0.9576
傖	2	倉	0.9673
傥	4	傍	0.9689
哏	4	恨	0.9750
唵	1	掩	0.9777
噝	0	絲	0.9643
嚭	4	評	0.9685
垻	3	坦	0.9732
娓	1	梶	0.9687
婀	2	柳	0.9613
嵒	3	歸	0.9547
彖	1	象	0.9700
怅	2	张	0.9710
愣	2	惯	0.9727
扞	2	拝	0.9666
斕	6	欄	0.9766
旒	5	旗	0.9705
